time,y,true_probs,laplace,k29_poly3,k29_rbf0.01,constant_0.5,constant_0,constant_1,random,mix_01_noiseless,mix_01,mix_10_noiseless,mix_10,k29
6455,0,0.6821309975297195,0.5176607281177382,0.8046875,0.6005859375,0.5,0.0,1.0,0.5624443315508713,0.8,1.0,0.2,0.0,0.6005859375
6456,1,0.9792180547407814,0.5175805452292441,0.8125,0.6025390625,0.5,0.0,1.0,0.9772919318778354,0.8,0.49046663163717397,0.2,1.0,0.6025390625
6457,1,0.8597145654584614,0.5176552578596871,0.7822265625,0.6005859375,0.5,0.0,1.0,0.1345854847700823,0.8,0.7759324201503665,0.2,0.0,0.6005859375
6458,1,0.8102189033736409,0.5177299473521214,0.7900390625,0.6015625,0.5,0.0,1.0,0.984818523749754,0.8,0.6671033304394972,0.2,0.40957314553983615,0.6015625
6459,1,0.6522805596961692,0.5178046137172937,0.796875,0.6025390625,0.5,0.0,1.0,0.7345315691751001,0.8,0.7196967646763738,0.2,0.0,0.6025390625
6460,1,0.9315422244520756,0.5178792569659443,0.8046875,0.603515625,0.5,0.0,1.0,0.9158785918207052,0.8,1.0,0.2,0.8109024659988386,0.603515625
6461,1,0.802282759175007,0.5179538771088067,0.8125,0.6044921875,0.5,0.0,1.0,0.555393020134635,0.8,1.0,0.2,0.0,0.6044921875
6462,1,0.6706540383978848,0.5180284741566079,0.8193359375,0.6064453125,0.5,0.0,1.0,0.05979151211754,0.8,1.0,0.2,0.793312755765277,0.6064453125
6463,1,0.7678376171489658,0.5181030481200681,0.826171875,0.607421875,0.5,0.0,1.0,0.3638528156251637,0.8,1.0,0.2,0.39448554564210575,0.607421875
6464,1,0.8796571453011347,0.518177599009901,0.833984375,0.6083984375,0.5,0.0,1.0,0.5752120710199582,0.8,1.0,0.2,1.0,0.6083984375
6465,1,0.8261226331541807,0.5182521268368137,0.8408203125,0.609375,0.5,0.0,1.0,0.6911755646788257,0.8,0.842554100658797,0.2,0.4687307922087458,0.609375
6466,1,0.9194748966882396,0.5183266316115064,0.8466796875,0.611328125,0.5,0.0,1.0,0.1507266874642219,0.8,0.3859980720824963,0.2,1.0,0.611328125
6467,0,0.4628415414082035,0.518401113344673,0.853515625,0.6123046875,0.5,0.0,1.0,0.2645682928790104,0.8,0.4636279451660437,0.2,0.0,0.6123046875
6468,1,0.9144823803735772,0.5183209647495362,0.8603515625,0.6142578125,0.5,0.0,1.0,0.7601166179828767,0.8,0.0,0.2,0.24766783639589968,0.6142578125
6469,1,0.7469831949067237,0.5183954243314268,0.8232421875,0.611328125,0.5,0.0,1.0,0.954562493819436,0.8,1.0,0.2,0.2760453052553831,0.611328125
6470,1,0.8383899768619861,0.5184698608964451,0.830078125,0.61328125,0.5,0.0,1.0,0.6459247741261434,0.8,1.0,0.2,0.10120611031642106,0.61328125
6471,1,0.7688282317608316,0.518544274455262,0.8369140625,0.6142578125,0.5,0.0,1.0,0.521247061441744,0.8,0.845474543454907,0.2,0.0,0.6142578125
6472,1,0.8574077937284557,0.5186186650185414,0.84375,0.615234375,0.5,0.0,1.0,0.462534225272987,0.8,1.0,0.2,0.5175992917299115,0.615234375
6473,1,0.8744168910731103,0.5186930325969411,0.8505859375,0.6171875,0.5,0.0,1.0,0.7240480665467938,0.8,0.8167753326937619,0.2,0.0,0.6171875
6474,1,0.9108897095159136,0.5187673772011121,0.8564453125,0.6181640625,0.5,0.0,1.0,0.0080624531483428,0.8,0.0,0.2,0.0,0.6181640625
6475,1,0.8209419190488724,0.5188416988416988,0.86328125,0.619140625,0.5,0.0,1.0,0.7891728999495367,0.8,1.0,0.2,0.0,0.619140625
6476,1,0.8763633166404006,0.5189159975293391,0.869140625,0.62109375,0.5,0.0,1.0,0.8277696599092952,0.8,0.7405704937269505,0.2,0.24334539684099715,0.62109375
6477,1,0.851147095337463,0.5189902732746642,0.875,0.6220703125,0.5,0.0,1.0,0.091601123511588,0.8,1.0,0.2,0.4980391227944477,0.6220703125
6478,1,0.736551942415663,0.5190645260882989,0.880859375,0.623046875,0.5,0.0,1.0,0.6453892747408841,0.8,0.876684412329322,0.2,1.0,0.623046875
6479,1,0.7975485227086007,0.5191387559808612,0.88671875,0.6240234375,0.5,0.0,1.0,0.6529841225932387,0.8,0.9673455255606807,0.2,0.0,0.6240234375
6480,1,0.918902663081484,0.5192129629629629,0.8916015625,0.6259765625,0.5,0.0,1.0,0.1165311546707897,0.8,0.3446194161873071,0.2,1.0,0.6259765625
6481,1,0.5935598743927899,0.5192871470452091,0.8974609375,0.626953125,0.5,0.0,1.0,0.6261913754493409,0.8,1.0,0.2,0.0,0.626953125
6482,1,0.9509342037470404,0.519361308238198,0.90234375,0.62890625,0.5,0.0,1.0,0.7824770744636257,0.8,0.6449007633545993,0.2,0.0,0.62890625
6483,1,0.7874950153882112,0.5194354465525219,0.9072265625,0.6298828125,0.5,0.0,1.0,0.2964671979114672,0.8,0.45771963275890504,0.2,1.0,0.6298828125
6484,1,0.9007471723080775,0.5195095619987662,0.912109375,0.6318359375,0.5,0.0,1.0,0.639376822506672,0.8,0.42762314803070384,0.2,1.0,0.6318359375
6485,1,0.7826720291865474,0.5195836545875097,0.916015625,0.6328125,0.5,0.0,1.0,0.6386233322541631,0.8,0.0,0.2,1.0,0.6328125
6486,1,0.6567827945142983,0.5196577243293247,0.9208984375,0.634765625,0.5,0.0,1.0,0.230861549520292,0.8,0.0,0.2,0.0,0.634765625
6487,1,0.6446288795051988,0.5197317712347772,0.9248046875,0.63671875,0.5,0.0,1.0,0.065486186341757,0.8,1.0,0.2,0.5888403101784121,0.63671875
6488,1,0.7355903914443004,0.5198057953144266,0.9287109375,0.6396484375,0.5,0.0,1.0,0.2305079136803258,0.8,0.36390455408985084,0.2,0.1921971358772797,0.6396484375
6489,0,0.6591300115666541,0.5198797965788257,0.9326171875,0.642578125,0.5,0.0,1.0,0.6035165662248052,0.8,0.14917860213148326,0.2,0.8010257817027904,0.642578125
6490,1,0.8810000523528508,0.5197996918335901,0.9365234375,0.6455078125,0.5,0.0,1.0,0.7770072693338305,0.8,0.63640641301183,0.2,1.0,0.6455078125
6491,0,0.6488788113448988,0.5198736712370975,0.88671875,0.640625,0.5,0.0,1.0,0.426164809724185,0.8,0.906996215833338,0.2,1.0,0.640625
6492,0,0.6150908256977174,0.5197935921133703,0.892578125,0.642578125,0.5,0.0,1.0,0.9107011882879588,0.8,1.0,0.2,0.135490451874337,0.642578125
6493,0,0.8865009761103793,0.5197135376559372,0.8505859375,0.638671875,0.5,0.0,1.0,0.9221476603979946,0.8,1.0,0.2,0.0,0.638671875
6494,1,0.7763039057702076,0.5196335078534031,0.814453125,0.6357421875,0.5,0.0,1.0,0.774417527467692,0.8,1.0,0.2,0.4970036467102516,0.6357421875
6495,1,0.6981153249013548,0.519707467282525,0.7841796875,0.6328125,0.5,0.0,1.0,0.092217377205958,0.8,1.0,0.2,0.6200563055866166,0.6328125
6496,0,0.7286907604104902,0.5197814039408867,0.7919921875,0.634765625,0.5,0.0,1.0,0.8537533850340027,0.8,0.0,0.2,0.41937201162543003,0.634765625
6497,1,0.7780907942327651,0.5197014006464522,0.798828125,0.6357421875,0.5,0.0,1.0,0.0659112966503129,0.8,1.0,0.2,0.17806039197104354,0.6357421875
6498,1,0.7887173861472533,0.5197753154816867,0.7705078125,0.6337890625,0.5,0.0,1.0,0.6503926930976308,0.8,0.41307644752971634,0.2,0.0,0.6337890625
6499,1,0.7565474078598691,0.5198492075703954,0.7783203125,0.634765625,0.5,0.0,1.0,0.9720387745154692,0.8,0.2065154531911304,0.2,0.23975053933369822,0.634765625
6500,0,0.5393663679302498,0.5199230769230769,0.7861328125,0.63671875,0.5,0.0,1.0,0.9845668024536944,0.8,0.48604252836300077,0.2,0.5517858372675912,0.63671875
6501,1,0.707482682920575,0.5198431010613752,0.7939453125,0.6376953125,0.5,0.0,1.0,0.884872896340492,0.8,1.0,0.2,0.0,0.6376953125
6502,1,0.6570506802530003,0.5199169486311904,0.765625,0.6357421875,0.5,0.0,1.0,0.8016307696347066,0.8,1.0,0.2,0.0,0.6357421875
6503,1,0.7737195032657447,0.5199907734891589,0.7734375,0.63671875,0.5,0.0,1.0,0.8093545482052571,0.8,1.0,0.2,0.19036549980960088,0.63671875
6504,1,0.8317722926209404,0.5200645756457565,0.78125,0.638671875,0.5,0.0,1.0,0.9743207745323108,0.8,1.0,0.2,0.17699705345374492,0.638671875
6505,1,0.7897174215811676,0.5201383551114527,0.7890625,0.6396484375,0.5,0.0,1.0,0.7201605943012057,0.8,1.0,0.2,1.0,0.6396484375
6506,1,0.7692338663055862,0.5202121118967107,0.7958984375,0.6416015625,0.5,0.0,1.0,0.9381708720248416,0.8,0.7376277572467538,0.2,0.0,0.6416015625
6507,1,0.7764311890915782,0.5202858460119871,0.8037109375,0.6435546875,0.5,0.0,1.0,0.8226935451101237,0.8,0.0,0.2,0.08176971183448623,0.6435546875
6508,1,0.6027755635052874,0.520359557467732,0.8115234375,0.6455078125,0.5,0.0,1.0,0.7129827759524354,0.8,0.7286493722578322,0.2,1.0,0.6455078125
6509,1,0.8735266299232904,0.5204332462743894,0.818359375,0.6484375,0.5,0.0,1.0,0.5409662404607195,0.8,0.4757863835952746,0.2,0.0,0.6484375
6510,1,0.8684406762916527,0.5205069124423963,0.8251953125,0.6513671875,0.5,0.0,1.0,0.2772763220240213,0.8,1.0,0.2,0.03578757428322915,0.6513671875
6511,0,0.8634675117386773,0.520580555982184,0.83203125,0.6552734375,0.5,0.0,1.0,0.0392039177743192,0.8,1.0,0.2,1.0,0.6552734375
6512,1,0.8194082934274648,0.5205006142506142,0.8388671875,0.6591796875,0.5,0.0,1.0,0.6086678520091289,0.8,0.0,0.2,0.0,0.6591796875
6513,0,0.7068607064794177,0.5205742361430984,0.8056640625,0.65234375,0.5,0.0,1.0,0.3223151682805703,0.8,1.0,0.2,1.0,0.65234375
6514,1,0.7621790119188941,0.5204943199263126,0.8125,0.6552734375,0.5,0.0,1.0,0.5861059155649201,0.8,0.3749904046326084,0.2,0.0,0.6552734375
6515,0,0.7694522961599891,0.5205679201841903,0.7822265625,0.650390625,0.5,0.0,1.0,0.012784577654597,0.8,1.0,0.2,0.0,0.650390625
6516,1,0.709928435604914,0.52048802946593,0.7900390625,0.6533203125,0.5,0.0,1.0,0.8569351335451998,0.8,1.0,0.2,0.0,0.6533203125
6517,1,0.9487279762733184,0.5205616081018873,0.76171875,0.6494140625,0.5,0.0,1.0,0.891269228221087,0.8,0.35030952449617564,0.2,0.6188913731217041,0.6494140625
6518,1,0.8379977586316386,0.5206351641607855,0.7705078125,0.6513671875,0.5,0.0,1.0,0.2163378246335352,0.8,0.0,0.2,0.9006308874349276,0.6513671875
6519,1,0.9614309218709964,0.5207086976530143,0.7783203125,0.6533203125,0.5,0.0,1.0,0.8221509139699011,0.8,0.11807980275950047,0.2,0.0,0.6533203125
6520,1,0.8966892159566897,0.5207822085889571,0.78515625,0.6552734375,0.5,0.0,1.0,0.3506116868869521,0.8,0.9652338320988343,0.2,0.21151504304377775,0.6552734375
6521,1,0.8254083992751099,0.5208556969789909,0.79296875,0.6572265625,0.5,0.0,1.0,0.3719651249711652,0.8,0.0,0.2,0.21207574949861402,0.6572265625
6522,1,0.7707234067780774,0.5209291628334867,0.80078125,0.66015625,0.5,0.0,1.0,0.8768418090726658,0.8,1.0,0.2,0.0,0.66015625
6523,1,0.8109474898810328,0.5210026061628086,0.80859375,0.6630859375,0.5,0.0,1.0,0.3695580060457534,0.8,0.5562606099997736,0.2,0.052290598244405434,0.6630859375
6524,1,0.7503576854562735,0.5210760269773145,0.8154296875,0.66796875,0.5,0.0,1.0,0.5749647598742076,0.8,0.5884131979728916,0.2,0.11472775099408003,0.66796875
6525,1,0.7066093785645414,0.5211494252873563,0.822265625,0.67578125,0.5,0.0,1.0,0.8498637156631547,0.8,0.0,0.2,0.14941087434278444,0.67578125
6526,1,0.7022148792438259,0.5212228011032792,0.830078125,0.681640625,0.5,0.0,1.0,0.266681911295632,0.8,1.0,0.2,0.34107388355703744,0.681640625
6527,1,0.8306134129706256,0.5212961544354221,0.8369140625,0.6865234375,0.5,0.0,1.0,0.2289463841764148,0.8,0.0,0.2,0.95556314678259,0.6865234375
6528,1,0.6734448946251588,0.5213694852941176,0.8427734375,0.6904296875,0.5,0.0,1.0,0.740277272912505,0.8,0.0,0.2,0.11489620891904828,0.6904296875
6529,1,0.7821232048569667,0.5214427936896922,0.849609375,0.693359375,0.5,0.0,1.0,0.160053801223693,0.8,0.7152004328964932,0.2,0.0,0.693359375
6530,1,0.6574420185505072,0.5215160796324655,0.8564453125,0.6962890625,0.5,0.0,1.0,0.1252553536481251,0.8,0.0,0.2,0.0,0.6962890625
6531,1,0.9220599595055656,0.5215893431327515,0.8623046875,0.7001953125,0.5,0.0,1.0,0.8876084611885922,0.8,0.6285285643500697,0.2,1.0,0.7001953125
6532,0,0.7874764663486692,0.5216625842008573,0.8681640625,0.703125,0.5,0.0,1.0,0.1301985594128566,0.8,0.5239874884448021,0.2,0.0,0.703125
6533,1,0.7779316881151114,0.5215827338129496,0.875,0.7060546875,0.5,0.0,1.0,0.9518715095219308,0.8,1.0,0.2,0.5188259690947813,0.7060546875
6534,1,0.8252251586094691,0.5216559534741353,0.8359375,0.69921875,0.5,0.0,1.0,0.3508239234444064,0.8,0.645988892923729,0.2,0.0,0.69921875
6535,1,0.7590101952269482,0.5217291507268554,0.8427734375,0.7021484375,0.5,0.0,1.0,0.1797853595695474,0.8,1.0,0.2,0.7007915213356679,0.7021484375
6536,0,0.6641839876320942,0.5218023255813954,0.8486328125,0.7041015625,0.5,0.0,1.0,0.6459873350657228,0.8,1.0,0.2,0.27330926196105065,0.7041015625
6537,1,0.7530095331311267,0.521722502677069,0.85546875,0.70703125,0.5,0.0,1.0,0.8170084873038203,0.8,0.6967851616252092,0.2,0.0,0.70703125
6538,1,0.9467592646731644,0.5217956561639645,0.8193359375,0.7021484375,0.5,0.0,1.0,0.3770709390281082,0.8,0.8462361137270674,0.2,1.0,0.7021484375
6539,0,0.8299329392054283,0.5218687872763419,0.826171875,0.7041015625,0.5,0.0,1.0,0.5843161494156212,0.8,0.0,0.2,0.0,0.7041015625
6540,1,0.913282474619266,0.5217889908256881,0.8330078125,0.7060546875,0.5,0.0,1.0,0.9358884579242585,0.8,1.0,0.2,0.0,0.7060546875
6541,1,1.0,0.521862100596239,0.80078125,0.701171875,0.5,0.0,1.0,0.672324067347132,0.8,0.8607577152955771,0.2,1.0,0.701171875
6542,1,0.8257879470164073,0.5219351880158973,0.8076171875,0.703125,0.5,0.0,1.0,0.6954713936451112,0.8,0.0,0.2,0.14247320604153907,0.703125
6543,1,0.7822658506879755,0.5220082530949106,0.8154296875,0.705078125,0.5,0.0,1.0,0.8421610231593056,0.8,0.7884899916923112,0.2,0.0,0.705078125
6544,1,0.928346978137356,0.5220812958435208,0.822265625,0.70703125,0.5,0.0,1.0,0.133238247749876,0.8,1.0,0.2,0.0,0.70703125
6545,0,0.8074719977671846,0.5221543162719633,0.8291015625,0.7080078125,0.5,0.0,1.0,0.4977613559538875,0.8,1.0,0.2,0.3148499147911534,0.7080078125
6546,1,0.6967687092264884,0.5220745493431103,0.8359375,0.7109375,0.5,0.0,1.0,0.808748067957451,0.8,0.14723331304807696,0.2,0.0,0.7109375
6547,1,0.6673258345540127,0.5221475484954942,0.802734375,0.7060546875,0.5,0.0,1.0,0.6600497600529878,0.8,1.0,0.2,0.36630208666868935,0.7060546875
6548,1,0.7300689909255349,0.5222205253512523,0.810546875,0.7080078125,0.5,0.0,1.0,0.2882342995478966,0.8,0.0,0.2,0.5026815307233122,0.7080078125
6549,1,0.8260264204038614,0.5222934799205986,0.8173828125,0.708984375,0.5,0.0,1.0,0.7726981899335573,0.8,1.0,0.2,0.0,0.708984375
6550,0,0.7659012575208369,0.5223664122137405,0.82421875,0.7109375,0.5,0.0,1.0,0.2366762517673276,0.8,1.0,0.2,0.01522124006786535,0.7109375
6551,1,0.7616285468594604,0.5222866737902611,0.8310546875,0.712890625,0.5,0.0,1.0,0.4001353068590748,0.8,1.0,0.2,0.5718475162851689,0.712890625
6552,1,0.6827891786625893,0.5223595848595849,0.798828125,0.708984375,0.5,0.0,1.0,0.1921590635701457,0.8,0.536348124662675,0.2,0.0,0.708984375
6553,1,0.751603236938549,0.5224324736761788,0.806640625,0.7099609375,0.5,0.0,1.0,0.6758064421854746,0.8,1.0,0.2,0.12838180441367447,0.7099609375
6554,1,0.8072806275886766,0.5225053402502289,0.8134765625,0.7119140625,0.5,0.0,1.0,0.6660011465379571,0.8,1.0,0.2,0.0,0.7119140625
6555,1,0.6172357695669319,0.5225781845919145,0.8203125,0.7138671875,0.5,0.0,1.0,0.915899326630007,0.8,0.9553394170905118,0.2,0.2244189929795356,0.7138671875
6556,0,0.7162168586430461,0.5226510067114094,0.8271484375,0.7158203125,0.5,0.0,1.0,0.4425241668627859,0.8,0.7946610055865309,0.2,0.0,0.7158203125
6557,1,1.0,0.5225712978496263,0.8349609375,0.7177734375,0.5,0.0,1.0,0.2598007632976339,0.8,1.0,0.2,0.3122264476000842,0.7177734375
6558,1,0.9102290650792728,0.522644098810613,0.8017578125,0.712890625,0.5,0.0,1.0,0.1377187185467772,0.8,0.915379298984575,0.2,0.12445865521662743,0.712890625
6559,1,0.9293304549141512,0.5227168775728007,0.80859375,0.71484375,0.5,0.0,1.0,0.5491586552471481,0.8,0.8831241670542387,0.2,0.981135166143313,0.71484375
6560,0,0.5945454042714065,0.5227896341463415,0.81640625,0.716796875,0.5,0.0,1.0,0.5149117003992593,0.8,1.0,0.2,1.0,0.716796875
6561,1,0.7868499392403975,0.522709952751105,0.8232421875,0.71875,0.5,0.0,1.0,0.0692781660997285,0.8,0.0,0.2,1.0,0.71875
6562,0,0.8480101314133506,0.5227826882048157,0.7919921875,0.7138671875,0.5,0.0,1.0,0.0258299931137323,0.8,1.0,0.2,0.0,0.7138671875
6563,1,0.794604767288366,0.5227030321499314,0.798828125,0.7158203125,0.5,0.0,1.0,0.3570050987291855,0.8,1.0,0.2,0.0,0.7158203125
6564,1,0.8865990914461341,0.522775746496039,0.7705078125,0.7119140625,0.5,0.0,1.0,0.2579546563552991,0.8,1.0,0.2,0.0,0.7119140625
6565,1,0.8396221561123153,0.5228484386900228,0.7783203125,0.7138671875,0.5,0.0,1.0,0.8277983053513018,0.8,0.166989108940502,0.2,0.8301403618630319,0.7138671875
6566,0,0.8577549448738362,0.5229211087420043,0.7861328125,0.71484375,0.5,0.0,1.0,0.5899431550566767,0.8,1.0,0.2,1.0,0.71484375
6567,1,0.903269901800182,0.5228414801279123,0.79296875,0.7158203125,0.5,0.0,1.0,0.4508064084693821,0.8,1.0,0.2,0.0,0.7158203125
6568,1,0.6266848179199607,0.5229141291108405,0.765625,0.712890625,0.5,0.0,1.0,0.2263522741872403,0.8,1.0,0.2,0.3342154137001194,0.712890625
6569,0,0.8344794133400772,0.5229867559750343,0.7734375,0.7138671875,0.5,0.0,1.0,0.7872808486269677,0.8,1.0,0.2,0.2124990724701397,0.7138671875
6570,1,0.6829855311792764,0.5229071537290715,0.78125,0.7158203125,0.5,0.0,1.0,0.3127407111163134,0.8,0.7462932990808955,0.2,1.0,0.7158203125
6571,0,0.8438905924315176,0.5229797595495358,0.75390625,0.712890625,0.5,0.0,1.0,0.8155186403238874,0.8,0.754770955655629,0.2,0.0,0.712890625
6572,1,0.9313232447983584,0.522900182592818,0.7626953125,0.7138671875,0.5,0.0,1.0,0.8889217311933716,0.8,0.09874765987458123,0.2,0.7270365538880263,0.7138671875
6573,1,0.7919984614529211,0.522972767381713,0.7373046875,0.7109375,0.5,0.0,1.0,0.4802666636524648,0.8,0.9614383319262068,0.2,0.0,0.7109375
6574,0,0.6406319512146099,0.5230453300882264,0.74609375,0.7119140625,0.5,0.0,1.0,0.9636664630654964,0.8,1.0,0.2,0.48862516728262534,0.7119140625
6575,0,0.6629362453281631,0.5229657794676806,0.75390625,0.712890625,0.5,0.0,1.0,0.8944217283752887,0.8,0.0,0.2,0.5891872996154937,0.712890625
6576,0,0.7953618770559646,0.5228862530413625,0.7294921875,0.7109375,0.5,0.0,1.0,0.274523827449785,0.8,0.0,0.2,0.16097277329184237,0.7109375
6577,1,0.7370249817960645,0.5228067507982362,0.7080078125,0.7080078125,0.5,0.0,1.0,0.4949962737632656,0.8,1.0,0.2,1.0,0.7080078125
6578,1,0.9604692973816884,0.5228792946184251,0.6884765625,0.7060546875,0.5,0.0,1.0,0.5428676586233094,0.8,0.929684104188494,0.2,0.26637168646131204,0.7060546875
6579,1,0.7707840697591494,0.522951816385469,0.6962890625,0.70703125,0.5,0.0,1.0,0.7820413162075555,0.8,1.0,0.2,0.662269195835729,0.70703125
6580,1,0.9844697220544248,0.5230243161094225,0.705078125,0.7080078125,0.5,0.0,1.0,0.476571270227744,0.8,0.2162655920151717,0.2,0.5830943925693349,0.7080078125
6581,1,0.7988785431603941,0.5230967938003342,0.712890625,0.708984375,0.5,0.0,1.0,0.3209376808751081,0.8,0.7791772353123648,0.2,0.0,0.708984375
6582,0,0.6891697825123857,0.5231692494682467,0.7216796875,0.7099609375,0.5,0.0,1.0,0.7217142641183572,0.8,0.5168757001749913,0.2,0.15517476394017862,0.7099609375
6583,1,1.0,0.5230897766975543,0.7294921875,0.7109375,0.5,0.0,1.0,0.6776049079491885,0.8,0.8683706920411965,0.2,0.0174241210837848,0.7109375
6584,1,0.7703382994046047,0.5231622114216282,0.7080078125,0.7080078125,0.5,0.0,1.0,0.6711978883603471,0.8,1.0,0.2,0.6476892902107445,0.7080078125
6585,1,0.9496546272677702,0.5232346241457859,0.716796875,0.708984375,0.5,0.0,1.0,0.5376155776214652,0.8,0.1762319531665717,0.2,0.2190053771619741,0.708984375
6586,1,0.948106671888152,0.5233070148800486,0.724609375,0.7099609375,0.5,0.0,1.0,0.52313052619335,0.8,0.9911591828765951,0.2,0.5395485025746349,0.7099609375
6587,1,0.7851891305432734,0.5233793836344315,0.7333984375,0.7109375,0.5,0.0,1.0,0.4272386024624324,0.8,0.516148483447147,0.2,0.31381179757878885,0.7109375
6588,1,0.8696736291552069,0.5234517304189436,0.7412109375,0.7119140625,0.5,0.0,1.0,0.4558618951644709,0.8,0.9928295625251591,0.2,0.0,0.7119140625
6589,1,0.8987612448213045,0.5235240552435878,0.7490234375,0.712890625,0.5,0.0,1.0,0.4865456367250234,0.8,0.8065724985618667,0.2,0.037838656195587045,0.712890625
6590,1,0.939024988971034,0.5235963581183611,0.7578125,0.7138671875,0.5,0.0,1.0,0.0239012695090587,0.8,0.13908895282008404,0.2,0.0,0.7138671875
6591,0,0.7738606472581584,0.5236686390532544,0.765625,0.71484375,0.5,0.0,1.0,0.5052213163260314,0.8,1.0,0.2,0.0,0.71484375
6592,1,0.6923787673950301,0.5235891990291263,0.7734375,0.7158203125,0.5,0.0,1.0,0.380217011246275,0.8,1.0,0.2,0.0,0.7158203125
6593,1,0.9167825530067132,0.5236614591233126,0.7470703125,0.712890625,0.5,0.0,1.0,0.1202933050629257,0.8,0.23819454974417176,0.2,0.0,0.712890625
6594,1,0.8594962094480119,0.5237336973005763,0.755859375,0.7138671875,0.5,0.0,1.0,0.2741119382481345,0.8,0.706633046016459,0.2,0.0,0.7138671875
6595,1,0.6140248382488698,0.523805913570887,0.763671875,0.71484375,0.5,0.0,1.0,0.7069037627616995,0.8,0.5947847526749314,0.2,0.12053437962060984,0.71484375
6596,1,0.9071598555426578,0.5238781079442086,0.771484375,0.7158203125,0.5,0.0,1.0,0.3351847298073676,0.8,0.678428978018674,0.2,0.05312240584200689,0.7158203125
6597,1,0.6625405930040461,0.5239502804304987,0.779296875,0.716796875,0.5,0.0,1.0,0.0025879516601268,0.8,0.479591122308528,0.2,0.405226288160058,0.716796875
6598,1,0.7647506022614229,0.524022431039709,0.7861328125,0.7177734375,0.5,0.0,1.0,0.902659954186102,0.8,0.1534440217812707,0.2,1.0,0.7177734375
6599,1,0.7412973231669806,0.5240945597817851,0.7939453125,0.71875,0.5,0.0,1.0,0.7794017900241562,0.8,1.0,0.2,1.0,0.71875
6600,0,0.7724395544744449,0.5241666666666667,0.8017578125,0.720703125,0.5,0.0,1.0,0.9239542992068852,0.8,1.0,0.2,0.23958287377002785,0.720703125
6601,1,0.7971372817995593,0.5240872595061354,0.80859375,0.7216796875,0.5,0.0,1.0,0.8733895556349871,0.8,0.0,0.2,0.0,0.7216796875
6602,1,0.7070565376560739,0.5241593456528325,0.779296875,0.71875,0.5,0.0,1.0,0.5535724033818891,0.8,1.0,0.2,0.0,0.71875
6603,1,0.9031133694530152,0.5242314099651674,0.787109375,0.7197265625,0.5,0.0,1.0,0.5982599922934563,0.8,0.0,0.2,0.0,0.7197265625
6604,1,0.8563357995873722,0.5243034524530588,0.7939453125,0.720703125,0.5,0.0,1.0,0.3551069057789985,0.8,0.3099862740639302,0.2,1.0,0.720703125
6605,1,0.8646152269278179,0.5243754731264194,0.8017578125,0.7216796875,0.5,0.0,1.0,0.9443867050934494,0.8,0.0782351485070445,0.2,0.0,0.7216796875
6606,1,0.927914294369042,0.524447471995156,0.8095703125,0.7236328125,0.5,0.0,1.0,0.6953563695351072,0.8,0.464653493292176,0.2,0.0,0.7236328125
6607,1,0.9266752435164378,0.524519449069169,0.81640625,0.7255859375,0.5,0.0,1.0,0.0191918350992112,0.8,0.5355730388284552,0.2,0.47592938037661453,0.7255859375
6608,1,0.8209790821346001,0.5245914043583535,0.8232421875,0.7265625,0.5,0.0,1.0,0.5877118240163498,0.8,1.0,0.2,0.8309783165022187,0.7265625
6609,1,0.8200488619035818,0.524663337872598,0.830078125,0.728515625,0.5,0.0,1.0,0.2771658233326139,0.8,1.0,0.2,0.24853732756409258,0.728515625
6610,1,0.7439121456786334,0.5247352496217852,0.8369140625,0.73046875,0.5,0.0,1.0,0.761306494451711,0.8,0.0,0.2,0.0,0.73046875
6611,1,0.8414389701452512,0.5248071396157918,0.84375,0.732421875,0.5,0.0,1.0,0.652949766608711,0.8,0.0,0.2,0.6470867838985206,0.732421875
6612,1,0.7708627651470408,0.5248790078644888,0.8505859375,0.734375,0.5,0.0,1.0,0.293258473345825,0.8,1.0,0.2,0.3339830824554845,0.734375
6613,1,0.6266550747739696,0.5249508543777408,0.8564453125,0.736328125,0.5,0.0,1.0,0.3621042330986633,0.8,0.0,0.2,0.0,0.736328125
6614,1,0.8457652465588993,0.5250226791654067,0.86328125,0.73828125,0.5,0.0,1.0,0.2075674570810082,0.8,1.0,0.2,0.0,0.73828125
6615,0,0.6975703081412044,0.5250944822373393,0.869140625,0.7392578125,0.5,0.0,1.0,0.9458724619262828,0.8,1.0,0.2,0.0,0.7392578125
6616,1,0.9488249882581956,0.5250151148730351,0.875,0.7412109375,0.5,0.0,1.0,0.3623812277542956,0.8,0.7096519568916687,0.2,0.0,0.7412109375
6617,1,0.9858423159721642,0.5250868973855222,0.8359375,0.7373046875,0.5,0.0,1.0,0.3094236829826085,0.8,0.8723519781362965,0.2,0.0,0.7373046875
6618,1,0.8761286152326969,0.5251586582048957,0.8427734375,0.73828125,0.5,0.0,1.0,0.1659582381544614,0.8,0.6449184216214672,0.2,0.0,0.73828125
6619,1,0.6966505600579851,0.5252303973409881,0.849609375,0.740234375,0.5,0.0,1.0,0.5523220151540991,0.8,1.0,0.2,1.0,0.740234375
6620,0,0.8096250198042724,0.5253021148036254,0.85546875,0.7412109375,0.5,0.0,1.0,0.4669862560033696,0.8,1.0,0.2,0.0,0.7412109375
6621,1,0.6988283251611529,0.5252227760157075,0.8623046875,0.7421875,0.5,0.0,1.0,0.1111515812890167,0.8,1.0,0.2,0.7193819481074759,0.7421875
