time,y,true_probs,constant_0.5,constant_0,constant_1,laplace,k29_epa,k29_poly3,k29_rbf0.01,mix_01_noiseless,mix_01,mix_10_noiseless,mix_10
5453,0,0.0,0.5,0.0,1.0,0.0502383571690502,0.029296875,0.056640625,0.05078125,0.2,0.0,0.8,1.0
5454,0,0.0,0.5,0.0,1.0,0.0502291475710357,0.0263671875,0.0546875,0.05078125,0.2,0.010565869026648161,0.8,0.8034291037913444
5455,0,0.0,0.5,0.0,1.0,0.0502199413489736,0.0244140625,0.052734375,0.05078125,0.2,0.31593288189966595,0.8,1.0
5456,0,0.0889164806806035,0.5,0.0,1.0,0.0502107385010078,0.0224609375,0.05078125,0.05078125,0.2,1.0,0.8,1.0
5457,0,0.0,0.5,0.0,1.0,0.0502015390252839,0.0205078125,0.048828125,0.05078125,0.2,0.0,0.8,0.0
5458,0,0.0,0.5,0.0,1.0,0.0501923429199487,0.0185546875,0.046875,0.05078125,0.2,0.0,0.8,1.0
5459,0,0.0,0.5,0.0,1.0,0.0501831501831501,0.0166015625,0.0458984375,0.05078125,0.2,0.37401208240732,0.8,1.0
5460,0,0.0,0.5,0.0,1.0,0.0501739608130379,0.015625,0.0439453125,0.05078125,0.2,0.7514097080457613,0.8,1.0
5461,0,0.0,0.5,0.0,1.0,0.0501647748077627,0.0146484375,0.04296875,0.05078125,0.2,0.8635848913051263,0.8,1.0
5462,0,0.0117797640381792,0.5,0.0,1.0,0.0501555921654768,0.0126953125,0.041015625,0.05078125,0.2,1.0,0.8,1.0
5463,1,0.2125451061212224,0.5,0.0,1.0,0.050329428989751,0.01171875,0.0390625,0.05078125,0.2,0.0,0.8,0.8119631439224736
5464,0,0.0,0.5,0.0,1.0,0.0503202195791399,0.095703125,0.0732421875,0.05078125,0.2,0.760983304627612,0.8,0.9377236847391518
5465,0,0.0,0.5,0.0,1.0,0.0503110135382363,0.087890625,0.0712890625,0.05078125,0.2,1.0,0.8,1.0
5466,0,0.0,0.5,0.0,1.0,0.0503018108651911,0.080078125,0.068359375,0.05078125,0.2,0.24219500178338876,0.8,0.9437562922477132
5467,0,0.0,0.5,0.0,1.0,0.0502926115581565,0.0732421875,0.0654296875,0.05078125,0.2,0.22141155375420535,0.8,0.1454941582243494
5468,0,0.1376167467305877,0.5,0.0,1.0,0.0502834156152861,0.0673828125,0.0634765625,0.05078125,0.2,0.0,0.8,1.0
5469,0,0.0,0.5,0.0,1.0,0.0502742230347349,0.0615234375,0.0615234375,0.05078125,0.2,1.0,0.8,0.28385610952864015
5470,0,0.1193398619408659,0.5,0.0,1.0,0.0502650338146591,0.056640625,0.0595703125,0.05078125,0.2,1.0,0.8,0.8318296490158799
5471,1,0.184420413831971,0.5,0.0,1.0,0.050438596491228,0.0517578125,0.056640625,0.05078125,0.2,0.0,0.8,1.0
5472,0,0.0496282593242526,0.5,0.0,1.0,0.0504293805956513,0.1318359375,0.08984375,0.0517578125,0.2,0.410557389494813,0.8,0.8741603886456598
5473,0,0.0,0.5,0.0,1.0,0.0504201680672268,0.1201171875,0.0869140625,0.0517578125,0.2,1.0,0.8,1.0
5474,0,0.0,0.5,0.0,1.0,0.0504109589041095,0.1103515625,0.083984375,0.0517578125,0.2,0.551698108746731,0.8,1.0
5475,1,0.1521848349715436,0.5,0.0,1.0,0.0505843681519357,0.1005859375,0.0810546875,0.0517578125,0.2,0.0,0.8,0.6285124771014984
5476,0,0.3074547573546264,0.5,0.0,1.0,0.0505751323717363,0.1767578125,0.11328125,0.0517578125,0.2,0.0,0.8,0.0
5477,0,0.0541724060304507,0.5,0.0,1.0,0.0505658999634903,0.162109375,0.109375,0.0517578125,0.2,0.0,0.8,1.0
5478,0,0.151096650228159,0.5,0.0,1.0,0.0505566709253513,0.1484375,0.10546875,0.0517578125,0.2,1.0,0.8,0.7827053076468364
5479,0,0.0702643401482992,0.5,0.0,1.0,0.0505474452554744,0.1357421875,0.1015625,0.0517578125,0.2,0.0,0.8,1.0
5480,0,0.0519009044504056,0.5,0.0,1.0,0.050538222952016,0.1240234375,0.0986328125,0.0517578125,0.2,0.2121009107047077,0.8,0.48455579758278233
5481,0,0.2688139624077889,0.5,0.0,1.0,0.0505290040131338,0.1142578125,0.0947265625,0.0517578125,0.2,0.0,0.8,1.0
5482,0,0.1338797936182716,0.5,0.0,1.0,0.050519788436987,0.1044921875,0.091796875,0.0517578125,0.2,0.22282354533630755,0.8,1.0
5483,0,0.1187331676882387,0.5,0.0,1.0,0.0505105762217359,0.095703125,0.087890625,0.0517578125,0.2,0.0,0.8,0.738616171430245
5484,0,0.1298427008385292,0.5,0.0,1.0,0.0505013673655423,0.0869140625,0.0849609375,0.0517578125,0.2,1.0,0.8,0.45137163456631485
5485,0,0.1279878326559216,0.5,0.0,1.0,0.0504921618665694,0.080078125,0.08203125,0.0517578125,0.2,0.0,0.8,0.9216041186167859
5486,0,0.0,0.5,0.0,1.0,0.0504829597229815,0.0732421875,0.0791015625,0.0517578125,0.2,0.0,0.8,1.0
5487,0,0.0929380725778591,0.5,0.0,1.0,0.0504737609329446,0.0673828125,0.076171875,0.0517578125,0.2,0.440218996873421,0.8,1.0
5488,1,0.277565830067662,0.5,0.0,1.0,0.0506467480415376,0.0615234375,0.0732421875,0.0517578125,0.2,0.17060585994314498,0.8,0.9702482744037682
5489,1,0.1800917906270389,0.5,0.0,1.0,0.0508196721311475,0.140625,0.1064453125,0.052734375,0.2,1.0,0.8,0.0
5490,0,0.0383940098589914,0.5,0.0,1.0,0.0508104170460754,0.212890625,0.1376953125,0.052734375,0.2,0.9780044699029942,0.8,0.8075710742950761
5491,0,0.1072868900421563,0.5,0.0,1.0,0.0508011653313911,0.1953125,0.1328125,0.052734375,0.2,1.0,0.8,1.0
5492,1,0.2065001440532954,0.5,0.0,1.0,0.0509739668669215,0.1787109375,0.1279296875,0.052734375,0.2,0.30576868560824594,0.8,0.2725286556110623
5493,0,0.1056820168187074,0.5,0.0,1.0,0.0509646887513651,0.248046875,0.16015625,0.0537109375,0.2,0.572137132518319,0.8,1.0
5494,0,0.3134230513405254,0.5,0.0,1.0,0.0509554140127388,0.2265625,0.154296875,0.0537109375,0.2,0.39257789952811417,0.8,0.01435247220003466
5495,0,0.0882545506139659,0.5,0.0,1.0,0.0509461426491994,0.2080078125,0.1484375,0.0537109375,0.2,0.0,0.8,0.7405402289667813
5496,0,0.0697501685940871,0.5,0.0,1.0,0.0509368746589048,0.1904296875,0.142578125,0.0537109375,0.2,0.0,0.8,0.5906676481899187
5497,0,0.0,0.5,0.0,1.0,0.0509276100400145,0.1748046875,0.1376953125,0.0537109375,0.2,0.48916298457700136,0.8,0.2997842770653212
5498,0,0.0,0.5,0.0,1.0,0.0509183487906892,0.1591796875,0.1328125,0.0537109375,0.2,1.0,0.8,1.0
5499,0,0.1187518035518434,0.5,0.0,1.0,0.0509090909090909,0.146484375,0.1279296875,0.0537109375,0.2,0.0,0.8,1.0
5500,0,0.0,0.5,0.0,1.0,0.050899836393383,0.1337890625,0.123046875,0.0537109375,0.2,1.0,0.8,0.0
5501,0,0.0,0.5,0.0,1.0,0.0508905852417302,0.123046875,0.119140625,0.0537109375,0.2,0.2177752743003808,0.8,1.0
5502,1,0.0428625368824326,0.5,0.0,1.0,0.0510630565146283,0.1123046875,0.115234375,0.0537109375,0.2,1.0,0.8,0.36166060832828256
5503,0,0.0,0.5,0.0,1.0,0.0510537790697674,0.1865234375,0.146484375,0.0537109375,0.2,0.7666900761383395,0.8,0.4018511812200934
5504,0,0.038876177765331,0.5,0.0,1.0,0.0510445049954586,0.1708984375,0.140625,0.0537109375,0.2,0.0,0.8,1.0
5505,0,0.0,0.5,0.0,1.0,0.0510352342898656,0.1572265625,0.1357421875,0.0537109375,0.2,1.0,0.8,0.7275948515182278
5506,0,0.0,0.5,0.0,1.0,0.051025966951153,0.1435546875,0.130859375,0.0537109375,0.2,0.0,0.8,0.8883929387792345
5507,0,0.0,0.5,0.0,1.0,0.0510167029774872,0.1318359375,0.1259765625,0.0537109375,0.2,0.26829168510284007,0.8,0.830548170324409
5508,0,0.0,0.5,0.0,1.0,0.0510074423670357,0.1201171875,0.1220703125,0.0537109375,0.2,0.0,0.8,0.0
5509,0,0.0,0.5,0.0,1.0,0.0509981851179673,0.1103515625,0.1171875,0.0537109375,0.2,0.0,0.8,0.3579805945498725
5510,0,0.0,0.5,0.0,1.0,0.0509889312284521,0.1015625,0.11328125,0.0537109375,0.2,1.0,0.8,0.8381696245512915
5511,0,0.0,0.5,0.0,1.0,0.0509796806966618,0.0927734375,0.109375,0.0537109375,0.2,0.6916934933125881,0.8,0.0
5512,0,0.0449019548615325,0.5,0.0,1.0,0.050970433520769,0.0849609375,0.10546875,0.0537109375,0.2,0.08674594477687564,0.8,0.0
5513,0,0.0,0.5,0.0,1.0,0.0509611896989481,0.078125,0.1015625,0.0537109375,0.2,0.5633434552382097,0.8,0.0
5514,0,0.0,0.5,0.0,1.0,0.0509519492293744,0.0712890625,0.0986328125,0.0537109375,0.2,0.017270716066935504,0.8,0.13559665627893858
5515,0,0.0172778653625405,0.5,0.0,1.0,0.0509427121102248,0.0654296875,0.0947265625,0.0537109375,0.2,0.3465512390156163,0.8,0.42432561594638213
5516,0,0.0,0.5,0.0,1.0,0.0509334783396773,0.0595703125,0.091796875,0.0537109375,0.2,0.08823298008220487,0.8,1.0
5517,0,0.042029415404158,0.5,0.0,1.0,0.0509242479159115,0.0546875,0.087890625,0.0537109375,0.2,1.0,0.8,0.9656162475437475
5518,0,0.0,0.5,0.0,1.0,0.0509150208371081,0.0498046875,0.0849609375,0.0537109375,0.2,0.0,0.8,1.0
5519,0,0.0,0.5,0.0,1.0,0.0509057971014492,0.0458984375,0.08203125,0.0537109375,0.2,0.0,0.8,1.0
5520,0,0.0,0.5,0.0,1.0,0.0508965767071182,0.0419921875,0.0791015625,0.0537109375,0.2,1.0,0.8,1.0
5521,0,0.0,0.5,0.0,1.0,0.0508873596522998,0.0390625,0.076171875,0.0537109375,0.2,0.0,0.8,0.3901256462620087
5522,0,0.0,0.5,0.0,1.0,0.0508781459351801,0.03515625,0.07421875,0.0537109375,0.2,0.5898704292828021,0.8,0.0
5523,0,0.0,0.5,0.0,1.0,0.0508689355539464,0.0322265625,0.0712890625,0.052734375,0.2,0.0,0.8,0.8103172102463922
5524,0,0.0,0.5,0.0,1.0,0.0508597285067873,0.029296875,0.068359375,0.052734375,0.2,1.0,0.8,0.6745607827366316
5525,0,0.0,0.5,0.0,1.0,0.0508505247918928,0.02734375,0.06640625,0.052734375,0.2,0.6766732566401374,0.8,0.10350504725016074
5526,0,0.0,0.5,0.0,1.0,0.0508413244074543,0.025390625,0.0634765625,0.052734375,0.2,0.25144336677197543,0.8,0.6652944532150733
5527,0,0.0,0.5,0.0,1.0,0.0508321273516642,0.0224609375,0.0615234375,0.052734375,0.2,0.0,0.8,1.0
5528,0,0.0,0.5,0.0,1.0,0.0508229336227165,0.0205078125,0.0595703125,0.052734375,0.2,0.2710744594531379,0.8,1.0
5529,0,0.190847993341519,0.5,0.0,1.0,0.0508137432188065,0.01953125,0.0576171875,0.052734375,0.2,0.3448949570278881,0.8,0.8667372103858636
5530,0,0.0,0.5,0.0,1.0,0.0508045561381305,0.017578125,0.0556640625,0.052734375,0.2,0.5228917312453518,0.8,1.0
5531,0,0.0,0.5,0.0,1.0,0.0507953723788864,0.0166015625,0.0537109375,0.052734375,0.2,0.7845428780096206,0.8,0.0
5532,0,0.0,0.5,0.0,1.0,0.0507861919392734,0.0146484375,0.0517578125,0.052734375,0.2,0.8387708108359702,0.8,0.0
5533,0,0.0622527048979921,0.5,0.0,1.0,0.0507770148174918,0.013671875,0.0498046875,0.052734375,0.2,1.0,0.8,0.7473708325079399
5534,0,0.0,0.5,0.0,1.0,0.0507678410117434,0.0126953125,0.0478515625,0.052734375,0.2,1.0,0.8,0.546275863362151
5535,0,0.0099467337620711,0.5,0.0,1.0,0.0507586705202312,0.01171875,0.0458984375,0.052734375,0.2,1.0,0.8,1.0
5536,0,0.0,0.5,0.0,1.0,0.0507495033411594,0.0107421875,0.044921875,0.052734375,0.2,0.26852507734552455,0.8,0.9263932524064082
5537,0,0.0,0.5,0.0,1.0,0.0507403394727338,0.009765625,0.04296875,0.052734375,0.2,0.5542460980323407,0.8,0.7226699955501185
5538,0,0.1236170970361978,0.5,0.0,1.0,0.0507311789131612,0.0087890625,0.0419921875,0.052734375,0.2,0.0,0.8,1.0
5539,0,0.185132701730496,0.5,0.0,1.0,0.0507220216606498,0.0078125,0.0400390625,0.052734375,0.2,0.0,0.8,0.0
5540,0,0.14217078571339,0.5,0.0,1.0,0.0507128677134091,0.0068359375,0.0390625,0.052734375,0.2,0.0,0.8,0.0
5541,0,0.2039535043042479,0.5,0.0,1.0,0.0507037170696499,0.0068359375,0.037109375,0.052734375,0.2,0.28925007031746397,0.8,0.14247650125900246
5542,0,0.1039906804240374,0.5,0.0,1.0,0.0506945697275843,0.005859375,0.0361328125,0.052734375,0.2,1.0,0.8,0.0
5543,0,0.1798298351681196,0.5,0.0,1.0,0.0506854256854256,0.005859375,0.03515625,0.052734375,0.2,0.0,0.8,0.0
5544,0,0.1582378696700989,0.5,0.0,1.0,0.0506762849413886,0.0048828125,0.033203125,0.052734375,0.2,0.48311227164429504,0.8,1.0
5545,0,0.1170866107928749,0.5,0.0,1.0,0.0506671474936891,0.0048828125,0.0322265625,0.052734375,0.2,0.25453036075876845,0.8,0.5015826536542949
5546,0,0.0,0.5,0.0,1.0,0.0506580133405444,0.00390625,0.03125,0.052734375,0.2,0.8327129237858428,0.8,0.17622656116641233
5547,0,0.1025433545224501,0.5,0.0,1.0,0.050648882480173,0.00390625,0.0302734375,0.052734375,0.2,0.0,0.8,1.0
5548,0,0.2098069662496002,0.5,0.0,1.0,0.0506397549107947,0.00390625,0.029296875,0.0517578125,0.2,1.0,0.8,1.0
5549,0,0.0345022204601546,0.5,0.0,1.0,0.0506306306306306,0.0029296875,0.0283203125,0.0517578125,0.2,0.0,0.8,0.6805688820065974
5550,0,0.2933448802041131,0.5,0.0,1.0,0.050621509637903,0.0029296875,0.02734375,0.0517578125,0.2,0.2505016191085794,0.8,0.0
5551,0,0.1898481131336597,0.5,0.0,1.0,0.0506123919308357,0.0029296875,0.0263671875,0.0517578125,0.2,1.0,0.8,0.29279995392125324
5552,0,0.253780610280241,0.5,0.0,1.0,0.0506032775076535,0.0029296875,0.025390625,0.0517578125,0.2,1.0,0.8,1.0
5553,0,0.2721933214476138,0.5,0.0,1.0,0.0505941663665826,0.001953125,0.0244140625,0.0517578125,0.2,0.5926853944300057,0.8,1.0
5554,0,0.0,0.5,0.0,1.0,0.0505850585058505,0.001953125,0.0234375,0.0517578125,0.2,0.0,0.8,0.0
5555,0,0.1772111484262194,0.5,0.0,1.0,0.0505759539236861,0.001953125,0.0224609375,0.0517578125,0.2,1.0,0.8,0.7034233798597529
5556,0,0.0981245389685268,0.5,0.0,1.0,0.0505668526183192,0.001953125,0.021484375,0.0517578125,0.2,1.0,0.8,1.0
5557,0,0.1829190243265048,0.5,0.0,1.0,0.0505577545879812,0.001953125,0.021484375,0.0517578125,0.2,0.0,0.8,1.0
5558,0,0.1533934010697231,0.5,0.0,1.0,0.0505486598309048,0.001953125,0.0205078125,0.0517578125,0.2,0.3415037497155544,0.8,0.9670812918881286
5559,0,0.0,0.5,0.0,1.0,0.0505395683453237,0.0009765625,0.01953125,0.0517578125,0.2,0.20805444991342756,0.8,0.7316446244047732
5560,0,0.0,0.5,0.0,1.0,0.0505304801294731,0.0009765625,0.0185546875,0.0517578125,0.2,0.4626800307130689,0.8,1.0
5561,0,0.0,0.5,0.0,1.0,0.0505213951815893,0.0009765625,0.0185546875,0.0517578125,0.2,0.0,0.8,0.7711942943026628
5562,0,0.0334164866500151,0.5,0.0,1.0,0.0505123134999101,0.0009765625,0.017578125,0.0517578125,0.2,1.0,0.8,1.0
5563,0,0.0,0.5,0.0,1.0,0.0505032350826743,0.0009765625,0.0166015625,0.0517578125,0.2,0.6544877269471219,0.8,0.2991368656094848
5564,0,0.0,0.5,0.0,1.0,0.0504941599281221,0.0009765625,0.0166015625,0.0517578125,0.2,1.0,0.8,0.256555885575527
5565,0,0.0,0.5,0.0,1.0,0.0504850880344951,0.0009765625,0.015625,0.0517578125,0.2,0.4738401196787683,0.8,1.0
5566,0,0.0106800507409683,0.5,0.0,1.0,0.0504760194000359,0.0009765625,0.015625,0.0517578125,0.2,0.0,0.8,0.6579123032269532
5567,0,0.0,0.5,0.0,1.0,0.0504669540229885,0.0009765625,0.0146484375,0.0517578125,0.2,1.0,0.8,0.6363727118209048
5568,0,0.0658223563520303,0.5,0.0,1.0,0.0504578919015981,0.0009765625,0.0146484375,0.0517578125,0.2,0.8121600464297798,0.8,1.0
5569,0,0.0,0.5,0.0,1.0,0.0504488330341113,0.0009765625,0.013671875,0.0517578125,0.2,0.0,0.8,1.0
5570,0,0.0830263642989458,0.5,0.0,1.0,0.0504397774187758,0.0009765625,0.013671875,0.0517578125,0.2,0.0,0.8,0.038239753681598265
5571,0,0.0,0.5,0.0,1.0,0.0504307250538406,0.0,0.0126953125,0.0517578125,0.2,0.4907330282184981,0.8,0.0
5572,0,0.0,0.5,0.0,1.0,0.050421675937556,0.0,0.0126953125,0.0517578125,0.2,0.0,0.8,0.7177009310853822
5573,0,0.0,0.5,0.0,1.0,0.0504126300681736,0.0,0.01171875,0.0517578125,0.2,0.0,0.8,1.0
5574,0,0.0,0.5,0.0,1.0,0.0504035874439461,0.0,0.01171875,0.0517578125,0.2,0.0,0.8,1.0
5575,0,0.0,0.5,0.0,1.0,0.0503945480631276,0.0,0.0107421875,0.05078125,0.2,0.5068470613994382,0.8,1.0
5576,0,0.0,0.5,0.0,1.0,0.0503855119239734,0.0,0.0107421875,0.05078125,0.2,0.0,0.8,1.0
5577,0,0.0,0.5,0.0,1.0,0.05037647902474,0.0,0.0107421875,0.05078125,0.2,0.0,0.8,0.8941025569299087
5578,0,0.0,0.5,0.0,1.0,0.0503674493636852,0.0,0.009765625,0.05078125,0.2,0.0,0.8,0.0
5579,0,0.0,0.5,0.0,1.0,0.0503584229390681,0.0,0.009765625,0.05078125,0.2,0.04982651556000295,0.8,0.3618379948838394
5580,0,0.0,0.5,0.0,1.0,0.0503493997491489,0.0,0.0087890625,0.05078125,0.2,0.0,0.8,1.0
5581,0,0.0,0.5,0.0,1.0,0.0503403797921891,0.0,0.0087890625,0.05078125,0.2,0.7015159118845273,0.8,0.6988960546605862
5582,0,0.0981691460219181,0.5,0.0,1.0,0.0503313630664517,0.0,0.0087890625,0.05078125,0.2,0.0,0.8,0.0
5583,0,0.0,0.5,0.0,1.0,0.0503223495702005,0.0,0.0078125,0.05078125,0.2,0.11457107744147403,0.8,1.0
5584,0,0.0,0.5,0.0,1.0,0.0503133393017009,0.0,0.0078125,0.05078125,0.2,0.24932310150118087,0.8,0.7341281218071045
5585,0,0.0,0.5,0.0,1.0,0.0503043322592194,0.0,0.0078125,0.05078125,0.2,0.0,0.8,1.0
5586,0,0.0,0.5,0.0,1.0,0.0502953284410238,0.0,0.0078125,0.05078125,0.2,0.0,0.8,0.0
5587,0,0.0,0.5,0.0,1.0,0.0502863278453829,0.0,0.0068359375,0.05078125,0.2,0.5619500496039254,0.8,0.0
5588,0,0.035095341583121,0.5,0.0,1.0,0.0502773304705671,0.0,0.0068359375,0.05078125,0.2,0.0,0.8,0.3849914845314842
5589,0,0.0,0.5,0.0,1.0,0.0502683363148479,0.0,0.0068359375,0.05078125,0.2,0.0,0.8,0.0
5590,0,0.0437545127091027,0.5,0.0,1.0,0.0502593453764979,0.0,0.0068359375,0.05078125,0.2,0.4911196631007124,0.8,1.0
5591,0,0.0,0.5,0.0,1.0,0.0502503576537911,0.0,0.005859375,0.05078125,0.2,0.0,0.8,1.0
5592,0,0.0,0.5,0.0,1.0,0.0502413731450026,0.0,0.005859375,0.05078125,0.2,1.0,0.8,0.1552360382532918
5593,0,0.0,0.5,0.0,1.0,0.050232391848409,0.0,0.005859375,0.05078125,0.2,0.30905007353641145,0.8,1.0
5594,0,0.0,0.5,0.0,1.0,0.0502234137622877,0.0,0.005859375,0.05078125,0.2,0.0,0.8,0.15673950162836714
5595,0,0.0,0.5,0.0,1.0,0.0502144388849178,0.0,0.005859375,0.05078125,0.2,0.29597459827660266,0.8,0.8543559145154807
5596,0,0.1126274882512994,0.5,0.0,1.0,0.0502054672145792,0.0,0.0048828125,0.05078125,0.2,0.9530896484212736,0.8,0.5189791270493326
5597,1,0.0741638635036416,0.5,0.0,1.0,0.0503751339764201,0.0,0.0048828125,0.05078125,0.2,0.6620010900115596,0.8,0.9277761386411904
5598,0,0.1206669887672187,0.5,0.0,1.0,0.0503661368101446,0.083984375,0.0400390625,0.05078125,0.2,0.29184702950318475,0.8,1.0
5599,0,0.0,0.5,0.0,1.0,0.0503571428571428,0.0771484375,0.0390625,0.05078125,0.2,1.0,0.8,1.0
5600,0,0.0263752113930568,0.5,0.0,1.0,0.0503481521156936,0.0703125,0.037109375,0.05078125,0.2,0.0,0.8,0.6863274677073194
5601,0,0.1529106438049671,0.5,0.0,1.0,0.0503391645840771,0.064453125,0.0361328125,0.05078125,0.2,1.0,0.8,1.0
5602,1,0.1234539762084685,0.5,0.0,1.0,0.0505086560771015,0.0595703125,0.0341796875,0.05078125,0.2,0.0,0.8,1.0
5603,0,0.2160121666924318,0.5,0.0,1.0,0.0504996431120628,0.1376953125,0.068359375,0.0517578125,0.2,0.7899414183464408,0.8,0.961188101561483
5604,1,0.1534695551309321,0.5,0.0,1.0,0.0506690454950936,0.1259765625,0.0654296875,0.0517578125,0.2,0.0,0.8,0.3490915531080798
5605,0,0.1488784222574554,0.5,0.0,1.0,0.0506600071352122,0.19921875,0.0986328125,0.052734375,0.2,1.0,0.8,0.0
5606,0,0.1322760187307591,0.5,0.0,1.0,0.0506509719992866,0.1826171875,0.0947265625,0.0517578125,0.2,0.46697903667376744,0.8,0.6325299774795567
5607,0,0.2612432536142816,0.5,0.0,1.0,0.050641940085592,0.16796875,0.091796875,0.0517578125,0.2,1.0,0.8,0.493893371888344
5608,0,0.0740961040715988,0.5,0.0,1.0,0.050632911392405,0.1533203125,0.0888671875,0.0517578125,0.2,0.3665580754521889,0.8,0.70418394751193
5609,0,0.0577258178807842,0.5,0.0,1.0,0.0506238859180035,0.140625,0.0849609375,0.0517578125,0.2,0.0,0.8,0.96423159524135
5610,0,0.1228201672261833,0.5,0.0,1.0,0.0506148636606665,0.12890625,0.08203125,0.0517578125,0.2,0.2705841524066626,0.8,1.0
5611,0,0.1160538473565776,0.5,0.0,1.0,0.0506058446186742,0.1181640625,0.0791015625,0.0517578125,0.2,0.0,0.8,0.0
5612,1,0.0927625763529614,0.5,0.0,1.0,0.0507749866381614,0.1083984375,0.0771484375,0.0517578125,0.2,0.22997983013131998,0.8,0.0
5613,0,0.2014404251096114,0.5,0.0,1.0,0.0507659422871392,0.1826171875,0.109375,0.052734375,0.2,0.0,0.8,0.7280867636262018
5614,0,0.1476924212800929,0.5,0.0,1.0,0.0507569011576135,0.16796875,0.10546875,0.052734375,0.2,0.0,0.8,0.737314142692389
5615,0,0.0531425039019962,0.5,0.0,1.0,0.0507478632478632,0.1533203125,0.1015625,0.052734375,0.2,0.3413356087086937,0.8,0.544124263205803
5616,0,0.3131302843235288,0.5,0.0,1.0,0.0507388285561687,0.140625,0.09765625,0.052734375,0.2,0.0,0.8,0.9768806005743669
5617,0,0.0334763944762822,0.5,0.0,1.0,0.0507297970808116,0.12890625,0.0947265625,0.052734375,0.2,0.5302009966264801,0.8,0.0
5618,0,0.1416710345991518,0.5,0.0,1.0,0.0507207688200747,0.1181640625,0.0908203125,0.052734375,0.2,0.30645682988499656,0.8,0.8514892725569587
5619,0,0.0,0.5,0.0,1.0,0.0507117437722419,0.1083984375,0.087890625,0.052734375,0.2,0.0,0.8,0.5235651724177726
5620,0,0.0117258294181754,0.5,0.0,1.0,0.0507027219355986,0.099609375,0.0849609375,0.052734375,0.2,0.0,0.8,1.0
5621,0,0.0214807742586817,0.5,0.0,1.0,0.0506937033084311,0.0908203125,0.08203125,0.052734375,0.2,0.345482036005177,0.8,0.08397061390046912
5622,1,0.2330079769710523,0.5,0.0,1.0,0.0508625288991641,0.0830078125,0.0791015625,0.052734375,0.2,0.0,0.8,0.5792740653258194
5623,0,0.0480386099994475,0.5,0.0,1.0,0.0508534850640113,0.16015625,0.111328125,0.052734375,0.2,0.42507931200974847,0.8,0.6123583606116784
5624,0,0.0462320315391068,0.5,0.0,1.0,0.0508444444444444,0.146484375,0.107421875,0.052734375,0.2,0.3528320775852977,0.8,1.0
5625,0,0.0,0.5,0.0,1.0,0.0508354070387486,0.134765625,0.103515625,0.052734375,0.2,0.5152359208546449,0.8,1.0
5626,0,0.0303578196801652,0.5,0.0,1.0,0.0508263728452105,0.123046875,0.099609375,0.052734375,0.2,0.0,0.8,0.7741041475842145
5627,0,0.0,0.5,0.0,1.0,0.0508173418621179,0.11328125,0.0966796875,0.052734375,0.2,0.275522841422691,0.8,0.6850284826414524
5628,0,0.0,0.5,0.0,1.0,0.0508083140877598,0.103515625,0.0927734375,0.052734375,0.2,0.0,0.8,0.43411093009343926
5629,0,0.0235988439121247,0.5,0.0,1.0,0.0507992895204262,0.0947265625,0.08984375,0.052734375,0.2,0.0,0.8,0.27966377106339735
5630,0,0.0,0.5,0.0,1.0,0.0507902681584088,0.0869140625,0.0869140625,0.052734375,0.2,0.1410164846170182,0.8,1.0
5631,1,0.1136632779163994,0.5,0.0,1.0,0.0509588068181818,0.080078125,0.0830078125,0.052734375,0.2,0.0,0.8,1.0
5632,0,0.0839583321955336,0.5,0.0,1.0,0.0509497603408485,0.15625,0.115234375,0.0537109375,0.2,1.0,0.8,0.6503959192739335
5633,0,0.0,0.5,0.0,1.0,0.0509407170749023,0.1435546875,0.111328125,0.0537109375,0.2,0.0,0.8,1.0
5634,0,0.0,0.5,0.0,1.0,0.0509316770186335,0.130859375,0.107421875,0.0537109375,0.2,1.0,0.8,0.0
5635,0,0.0,0.5,0.0,1.0,0.0509226401703335,0.1201171875,0.103515625,0.0537109375,0.2,0.6537434898233228,0.8,1.0
5636,0,0.0,0.5,0.0,1.0,0.0509136065282951,0.1103515625,0.099609375,0.0537109375,0.2,0.0,0.8,0.7101003078319086
5637,0,0.0,0.5,0.0,1.0,0.0509045760908123,0.1015625,0.0966796875,0.0537109375,0.2,0.0,0.8,1.0
5638,0,0.0,0.5,0.0,1.0,0.0508955488561801,0.0927734375,0.0927734375,0.052734375,0.2,0.9593717041908552,0.8,0.9812109657915351
5639,0,0.0,0.5,0.0,1.0,0.050886524822695,0.0849609375,0.08984375,0.052734375,0.2,0.9516827074897616,0.8,0.0
5640,0,0.0,0.5,0.0,1.0,0.0508775039886544,0.078125,0.0869140625,0.052734375,0.2,0.1809978796904784,0.8,1.0
5641,0,0.0,0.5,0.0,1.0,0.0508684863523573,0.0712890625,0.083984375,0.052734375,0.2,0.0,0.8,0.0
5642,0,0.0,0.5,0.0,1.0,0.0508594719121034,0.0654296875,0.0810546875,0.052734375,0.2,0.8812862490871722,0.8,0.48327621640181273
5643,0,0.0,0.5,0.0,1.0,0.0508504606661941,0.060546875,0.078125,0.052734375,0.2,0.0,0.8,1.0
5644,0,0.0,0.5,0.0,1.0,0.0508414526129318,0.0556640625,0.0751953125,0.052734375,0.2,0.0,0.8,0.48052774878008914
5645,0,0.0,0.5,0.0,1.0,0.0508324477506199,0.05078125,0.0732421875,0.052734375,0.2,0.0,0.8,1.0
